GAME_ID,GAME_DATE,SEASON,STATUS,PERIOD,TIME,POSTSEASON,ARENA,CITY,STATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_TEAM_FULL_NAME,HOME_TEAM_SCORE,VISITOR_TEAM_ID,VISITOR_TEAM_ABBREVIATION,VISITOR_TEAM_FULL_NAME,VISITOR_TEAM_SCORE
15907438,2024-10-22,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,132,20,NYK,New York Knicks,109
15907439,2024-10-22,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,110,18,MIN,Minnesota Timberwolves,103
15907440,2024-10-23,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,109,12,IND,Indiana Pacers,115
15907441,2024-10-23,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,120,3,BKN,Brooklyn Nets,116
15907442,2024-10-23,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,97,22,ORL,Orlando Magic,116
15907443,2024-10-23,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,109,17,MIL,Milwaukee Bucks,124
15907444,2024-10-23,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,106,6,CLE,Cleveland Cavaliers,136
15907445,2024-10-23,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,105,4,CHA,Charlotte Hornets,110
15907446,2024-10-23,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,123,5,CHI,Chicago Bulls,111
15907447,2024-10-23,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,124,15,MEM,Memphis Grizzlies,126
15907448,2024-10-23,2024,Final,5,Final,False,,,,13,LAC,LA Clippers,113,24,PHX,Phoenix Suns,116
15907449,2024-10-23,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,104,10,GSW,Golden State Warriors,139
15907450,2024-10-24,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,102,2,BOS,Boston Celtics,122
15907451,2024-10-24,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,120,27,SAS,San Antonio Spurs,109
15907452,2024-10-24,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,87,21,OKC,Oklahoma City Thunder,102
15907453,2024-10-24,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,115,18,MIN,Minnesota Timberwolves,117
15907454,2024-10-25,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,116,3,BKN,Brooklyn Nets,101
15907455,2024-10-25,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,115,23,PHI,Philadelphia 76ers,107
15907456,2024-10-25,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,125,4,CHA,Charlotte Hornets,120
15907457,2024-10-25,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,113,9,DET,Detroit Pistons,101
15907458,2024-10-25,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,123,12,IND,Indiana Pacers,98
15907459,2024-10-25,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,128,15,MEM,Memphis Grizzlies,108
15907460,2024-10-25,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,122,5,CHI,Chicago Bulls,133
15907461,2024-10-25,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,86,10,GSW,Golden State Warriors,127
15907462,2024-10-25,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,123,24,PHX,Phoenix Suns,116
15907463,2024-10-25,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,103,19,NOP,New Orleans Pelicans,105
15907464,2024-10-26,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,104,13,LAC,LA Clippers,109
15907465,2024-10-26,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,106,16,MIA,Miami Heat,114
15907466,2024-10-26,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,118,2,BOS,Boston Celtics,124
15907467,2024-10-26,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,116,6,CLE,Cleveland Cavaliers,135
15907468,2024-10-26,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,95,21,OKC,Oklahoma City Thunder,114
15907469,2024-10-26,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,124,22,ORL,Orlando Magic,111
15907470,2024-10-26,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,112,28,TOR,Toronto Raptors,101
15907471,2024-10-26,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,109,11,HOU,Houston Rockets,106
15907472,2024-10-26,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,114,7,DAL,Dallas Mavericks,102
15907473,2024-10-26,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,131,26,SAC,Sacramento Kings,127
15907474,2024-10-27,2024,Final,5,Final,False,,,,12,IND,Indiana Pacers,114,23,PHI,Philadelphia 76ers,118
15907475,2024-10-27,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,115,17,MIL,Milwaukee Bucks,102
15907476,2024-10-27,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,125,19,NOP,New Orleans Pelicans,103
15907477,2024-10-27,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,128,1,ATL,Atlanta Hawks,104
15907478,2024-10-27,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,104,13,LAC,LA Clippers,112
15907479,2024-10-28,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,119,12,IND,Indiana Pacers,115
15907480,2024-10-28,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,119,30,WAS,Washington Wizards,121
15907481,2024-10-28,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,119,17,MIL,Milwaukee Bucks,108
15907482,2024-10-28,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,106,9,DET,Detroit Pistons,98
15907483,2024-10-28,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,104,6,CLE,Cleveland Cavaliers,110
15907484,2024-10-28,2024,Final,5,Final,False,,,,28,TOR,Toronto Raptors,125,8,DEN,Denver Nuggets,127
15907485,2024-10-28,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,123,5,CHI,Chicago Bulls,126
15907486,2024-10-28,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,101,11,HOU,Houston Rockets,106
15907487,2024-10-28,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,110,29,UTA,Utah Jazz,102
15907488,2024-10-28,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,109,14,LAL,Los Angeles Lakers,105
15907489,2024-10-28,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,111,25,POR,Portland Trail Blazers,98
15907490,2024-10-29,2024,Final,5,Final,False,,,,3,BKN,Brooklyn Nets,139,8,DEN,Denver Nuggets,144
15907491,2024-10-29,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,114,7,DAL,Dallas Mavericks,120
15907492,2024-10-29,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,96,26,SAC,Sacramento Kings,113
15907493,2024-10-29,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,124,19,NOP,New Orleans Pelicans,106
15907494,2024-10-30,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,138,28,TOR,Toronto Raptors,133
15907495,2024-10-30,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,134,14,LAL,Los Angeles Lakers,110
15907496,2024-10-30,2024,Final,5,Final,False,,,,12,IND,Indiana Pacers,135,2,BOS,Boston Celtics,132
15907497,2024-10-30,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,95,9,DET,Detroit Pistons,105
15907498,2024-10-30,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,133,1,ATL,Atlanta Hawks,120
15907499,2024-10-30,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,107,20,NYK,New York Knicks,116
15907500,2024-10-30,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,102,22,ORL,Orlando Magic,99
15907501,2024-10-30,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,106,3,BKN,Brooklyn Nets,119
15907502,2024-10-30,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,105,27,SAS,San Antonio Spurs,93
15907503,2024-10-30,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,104,19,NOP,New Orleans Pelicans,89
15907504,2024-10-30,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,105,25,POR,Portland Trail Blazers,106
15907505,2024-10-31,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,122,17,MIL,Milwaukee Bucks,99
15907506,2024-10-31,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,102,11,HOU,Houston Rockets,108
15907507,2024-10-31,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,88,27,SAS,San Antonio Spurs,106
15907508,2024-10-31,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,119,24,PHX,Phoenix Suns,125
15907509,2024-11-01,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,109,2,BOS,Boston Celtics,124
15907510,2024-11-01,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,120,22,ORL,Orlando Magic,109
15907511,2024-11-01,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,98,20,NYK,New York Knicks,128
15907512,2024-11-01,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,115,26,SAC,Sacramento Kings,123
15907513,2024-11-01,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,120,5,CHI,Chicago Bulls,112
15907514,2024-11-01,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,125,14,LAL,Los Angeles Lakers,131
15907515,2024-11-01,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,125,12,IND,Indiana Pacers,118
15907516,2024-11-01,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,119,8,DEN,Denver Nuggets,116
15907517,2024-11-01,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,114,21,OKC,Oklahoma City Thunder,137
15907518,2024-11-02,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,103,2,BOS,Boston Celtics,113
15907519,2024-11-02,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,107,15,MEM,Memphis Grizzlies,124
15907520,2024-11-02,2024,Final,5,Final,False,,,,28,TOR,Toronto Raptors,131,26,SAC,Sacramento Kings,128
15907521,2024-11-02,2024,Final,5,Final,False,,,,11,HOU,Houston Rockets,121,10,GSW,Golden State Warriors,127
15907522,2024-11-02,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,113,6,CLE,Cleveland Cavaliers,114
15907523,2024-11-02,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,113,18,MIN,Minnesota Timberwolves,103
15907524,2024-11-02,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,98,16,MIA,Miami Heat,118
15907525,2024-11-02,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,129,29,UTA,Utah Jazz,103
15907526,2024-11-02,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,103,25,POR,Portland Trail Blazers,97
15907527,2024-11-02,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,92,21,OKC,Oklahoma City Thunder,105
15907528,2024-11-03,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,92,9,DET,Detroit Pistons,106
15907529,2024-11-03,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,111,1,ATL,Atlanta Hawks,126
15907530,2024-11-03,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,108,22,ORL,Orlando Magic,85
15907531,2024-11-04,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,116,17,MIL,Milwaukee Bucks,114
15907532,2024-11-04,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,112,10,GSW,Golden State Warriors,125
15907533,2024-11-04,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,115,14,LAL,Los Angeles Lakers,103
15907534,2024-11-04,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,93,2,BOS,Boston Celtics,123
15907535,2024-11-04,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,106,15,MEM,Memphis Grizzlies,104
15907536,2024-11-04,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,110,26,SAC,Sacramento Kings,111
15907537,2024-11-04,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,126,29,UTA,Utah Jazz,135
15907538,2024-11-04,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,109,20,NYK,New York Knicks,97
15907539,2024-11-04,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,114,4,CHA,Charlotte Hornets,93
15907540,2024-11-04,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,102,22,ORL,Orlando Magic,86
15907541,2024-11-04,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,100,25,POR,Portland Trail Blazers,118
15907542,2024-11-04,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,127,12,IND,Indiana Pacers,134
15907543,2024-11-04,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,121,28,TOR,Toronto Raptors,119
15907544,2024-11-04,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,118,23,PHI,Philadelphia 76ers,116
15907545,2024-11-04,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,113,27,SAS,San Antonio Spurs,104
15907546,2024-11-06,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,108,9,DET,Detroit Pistons,107
15907547,2024-11-06,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,118,22,ORL,Orlando Magic,111
15907548,2024-11-06,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,121,20,NYK,New York Knicks,116
15907549,2024-11-06,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,112,10,GSW,Golden State Warriors,118
15907550,2024-11-06,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,127,27,SAS,San Antonio Spurs,100
15907551,2024-11-06,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,131,14,LAL,Los Angeles Lakers,114
15907552,2024-11-06,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,122,6,CLE,Cleveland Cavaliers,131
15907553,2024-11-06,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,119,5,CHI,Chicago Bulls,99
15907554,2024-11-06,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,124,21,OKC,Oklahoma City Thunder,122
15907555,2024-11-06,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,115,16,MIA,Miami Heat,112
15907556,2024-11-06,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,110,23,PHI,Philadelphia 76ers,98
15907557,2024-11-06,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,122,28,TOR,Toronto Raptors,107
15907558,2024-11-07,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,119,18,MIN,Minnesota Timberwolves,135
15907559,2024-11-07,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,123,29,UTA,Utah Jazz,100
15907560,2024-11-07,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,118,25,POR,Portland Trail Blazers,105
15907561,2024-11-08,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,103,12,IND,Indiana Pacers,83
15907562,2024-11-08,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,122,1,ATL,Atlanta Hawks,121
15907563,2024-11-08,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,115,19,NOP,New Orleans Pelicans,88
15907564,2024-11-08,2024,Final,5,Final,False,,,,2,BOS,Boston Celtics,108,3,BKN,Brooklyn Nets,104
15907565,2024-11-08,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,136,10,GSW,Golden State Warriors,117
15907566,2024-11-08,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,116,17,MIL,Milwaukee Bucks,94
15907567,2024-11-08,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,113,24,PHX,Phoenix Suns,114
15907568,2024-11-08,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,128,30,WAS,Washington Wizards,104
15907569,2024-11-08,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,126,11,HOU,Houston Rockets,107
15907570,2024-11-08,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,127,25,POR,Portland Trail Blazers,102
15907571,2024-11-08,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,135,16,MIA,Miami Heat,122
15907572,2024-11-08,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,116,23,PHI,Philadelphia 76ers,106
15907573,2024-11-08,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,98,13,LAC,LA Clippers,107
15907574,2024-11-09,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,110,29,UTA,Utah Jazz,111
15907575,2024-11-09,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,113,5,CHI,Chicago Bulls,125
15907576,2024-11-09,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,105,3,BKN,Brooklyn Nets,100
15907577,2024-11-09,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,105,28,TOR,Toronto Raptors,103
15907578,2024-11-10,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,99,11,HOU,Houston Rockets,101
15907579,2024-11-10,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,107,2,BOS,Boston Celtics,113
15907580,2024-11-10,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,132,20,NYK,New York Knicks,121
15907581,2024-11-10,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,121,30,WAS,Washington Wizards,94
15907582,2024-11-10,2024,Final,5,Final,False,,,,23,PHI,Philadelphia 76ers,107,4,CHA,Charlotte Hornets,105
15907583,2024-11-10,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,94,16,MIA,Miami Heat,95
15907584,2024-11-10,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,116,10,GSW,Golden State Warriors,127
15907585,2024-11-10,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,122,7,DAL,Dallas Mavericks,120
15907586,2024-11-10,2024,Final,5,Final,False,,,,24,PHX,Phoenix Suns,118,26,SAC,Sacramento Kings,127
15907587,2024-11-10,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,89,15,MEM,Memphis Grizzlies,134
15907588,2024-11-10,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,123,28,TOR,Toronto Raptors,103
15907589,2024-11-11,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,113,6,CLE,Cleveland Cavaliers,119
15907590,2024-11-11,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,107,30,WAS,Washington Wizards,92
15907591,2024-11-11,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,105,3,BKN,Brooklyn Nets,107
15907592,2024-11-11,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,134,13,LAC,LA Clippers,128
15907593,2024-11-11,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,116,26,SAC,Sacramento Kings,96
15907594,2024-11-12,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,116,1,ATL,Atlanta Hawks,117
15907595,2024-11-12,2024,Final,5,Final,False,,,,9,DET,Detroit Pistons,123,16,MIA,Miami Heat,121
15907596,2024-11-12,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,114,4,CHA,Charlotte Hornets,89
15907597,2024-11-12,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,99,20,NYK,New York Knicks,111
15907598,2024-11-12,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,99,28,TOR,Toronto Raptors,85
15907599,2024-11-12,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,112,24,PHX,Phoenix Suns,120
15907600,2024-11-12,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,120,7,DAL,Dallas Mavericks,117
15907601,2024-11-12,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,122,18,MIN,Minnesota Timberwolves,108
15907602,2024-11-13,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,94,12,IND,Indiana Pacers,90
15907603,2024-11-13,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,114,2,BOS,Boston Celtics,139
15907604,2024-11-13,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,123,5,CHI,Chicago Bulls,124
15907605,2024-11-13,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,106,6,CLE,Cleveland Cavaliers,114
15907606,2024-11-13,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,106,19,NOP,New Orleans Pelicans,88
15907607,2024-11-13,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,111,13,LAC,LA Clippers,103
15907608,2024-11-13,2024,Final,5,Final,False,,,,17,MIL,Milwaukee Bucks,127,9,DET,Detroit Pistons,120
15907609,2024-11-13,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,139,30,WAS,Washington Wizards,130
15907610,2024-11-13,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,128,15,MEM,Memphis Grizzlies,123
15907611,2024-11-13,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,106,18,MIN,Minnesota Timberwolves,98
15907612,2024-11-13,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,127,24,PHX,Phoenix Suns,104
15907613,2024-11-14,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,115,7,DAL,Dallas Mavericks,113
15907614,2024-11-15,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,111,16,MIA,Miami Heat,124
15907615,2024-11-15,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,98,23,PHI,Philadelphia 76ers,86
15907616,2024-11-15,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,95,9,DET,Detroit Pistons,99
15907617,2024-11-15,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,129,30,WAS,Washington Wizards,117
15907618,2024-11-15,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,144,5,CHI,Chicago Bulls,126
15907619,2024-11-15,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,124,3,BKN,Brooklyn Nets,122
15907620,2024-11-15,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,115,14,LAL,Los Angeles Lakers,120
15907621,2024-11-15,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,125,13,LAC,LA Clippers,104
15907622,2024-11-15,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,101,8,DEN,Denver Nuggets,94
15907623,2024-11-15,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,99,24,PHX,Phoenix Suns,83
15907624,2024-11-15,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,123,15,MEM,Memphis Grizzlies,118
15907625,2024-11-15,2024,Final,5,Final,False,,,,26,SAC,Sacramento Kings,126,18,MIN,Minnesota Timberwolves,130
15907626,2024-11-16,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,115,17,MIL,Milwaukee Bucks,114
15907627,2024-11-16,2024,Final,5,Final,False,,,,2,BOS,Boston Celtics,126,28,TOR,Toronto Raptors,123
15907628,2024-11-16,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,99,14,LAL,Los Angeles Lakers,104
15907629,2024-11-16,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,110,27,SAS,San Antonio Spurs,93
15907630,2024-11-16,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,121,29,UTA,Utah Jazz,117
15907631,2024-11-17,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,120,24,PHX,Phoenix Suns,117
15907632,2024-11-17,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,119,16,MIA,Miami Heat,110
15907633,2024-11-17,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,128,4,CHA,Charlotte Hornets,114
15907634,2024-11-17,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,104,9,DET,Detroit Pistons,124
15907635,2024-11-17,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,105,8,DEN,Denver Nuggets,90
15907636,2024-11-17,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,114,1,ATL,Atlanta Hawks,110
15907637,2024-11-17,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,114,3,BKN,Brooklyn Nets,104
15907638,2024-11-17,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,107,11,HOU,Houston Rockets,143
15907639,2024-11-17,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,119,7,DAL,Dallas Mavericks,121
15907640,2024-11-17,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,116,29,UTA,Utah Jazz,105
15907641,2024-11-18,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,112,5,CHI,Chicago Bulls,122
15907642,2024-11-18,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,106,23,PHI,Philadelphia 76ers,89
15907643,2024-11-18,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,134,30,WAS,Washington Wizards,106
15907644,2024-11-18,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,130,12,IND,Indiana Pacers,119
15907645,2024-11-18,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,101,11,HOU,Houston Rockets,100
15907646,2024-11-18,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,99,22,ORL,Orlando Magic,109
15907647,2024-11-18,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,108,1,ATL,Atlanta Hawks,109
15907648,2024-11-18,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,102,10,GSW,Golden State Warriors,99
15907649,2024-11-19,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,120,6,CLE,Cleveland Cavaliers,117
15907650,2024-11-19,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,116,4,CHA,Charlotte Hornets,115
15907651,2024-11-19,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,110,8,DEN,Denver Nuggets,122
15907652,2024-11-19,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,132,19,NOP,New Orleans Pelicans,91
15907653,2024-11-19,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,110,21,OKC,Oklahoma City Thunder,104
15907654,2024-11-19,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,124,29,UTA,Utah Jazz,118
15907655,2024-11-20,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,128,19,NOP,New Orleans Pelicans,100
15907656,2024-11-20,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,122,5,CHI,Chicago Bulls,106
15907657,2024-11-20,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,130,12,IND,Indiana Pacers,113
15907658,2024-11-20,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,117,23,PHI,Philadelphia 76ers,111
15907659,2024-11-20,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,109,25,POR,Portland Trail Blazers,99
15907660,2024-11-20,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,122,20,NYK,New York Knicks,138
